county, year, labforce, employed
13127,2003,36363,34899
13129,2003,24904,23731
13131,2003,11135,10629
13133,2003,6467,6054
13135,2003,371758,355315
13137,2003,19365,18590
13139,2003,79352,76163
13141,2003,3378,3128
13143,2003,12494,11881
13145,2003,14334,13809
13147,2003,10972,10416
13149,2003,4941,4636
13151,2003,79163,75731
13153,2003,59021,56840
13155,2003,4432,4166
13157,2003,22844,21805
13159,2003,6037,5727
13161,2003,5629,5200
13163,2003,6918,6352
13165,2003,3410,3198
13167,2003,3662,3406
13169,2003,12881,12372
13171,2003,7740,7328
13173,2003,3637,3509
13175,2003,21594,20306
13177,2003,15200,14679
13179,2003,20909,19819
13181,2003,3481,3225
13183,2003,4922,4741
13185,2003,47898,46201
13187,2003,11664,11184
13189,2003,10375,9723
13191,2003,4933,4718
13193,2003,5176,4774
13195,2003,15101,14498
13197,2003,3392,3202
13199,2003,9722,9096
13201,2003,3502,3329
13205,2003,9928,9375
13207,2003,12327,11825
13209,2003,4132,3893
13211,2003,8567,8203
13213,2003,20534,19686
13215,2003,83339,78888
13217,2003,37464,35495
13219,2003,15875,15421
13221,2003,7285,6987
13223,2003,52290,50125
13225,2003,11276,10622
13227,2003,13644,13048
13229,2003,7902,7559
13231,2003,7230,6856
13233,2003,19626,18703
13235,2003,4284,4096
13237,2003,9095,8690
13239,2003,971,921
13241,2003,7435,7160
13243,2003,2970,2748
13245,2003,88868,84014
13247,2003,37304,35459
13249,2003,1728,1631
13251,2003,6611,6247
13253,2003,4045,3827
13255,2003,27734,25981
13257,2003,13383,12591
13259,2003,2050,1901
13261,2003,14747,13927
13263,2003,2958,2784
13265,2003,762,704
13267,2003,8549,8124
13269,2003,3303,3104
13271,2003,4149,3795
13273,2003,4649,4403
13275,2003,21218,20298
13277,2003,19057,18223
13279,2003,12262,11512
13281,2003,5126,4938
13283,2003,2653,2470
13285,2003,30064,28439
13287,2003,4889,4578
13289,2003,4676,4429
13291,2003,9478,9076
13293,2003,11530,10802
13295,2003,31834,30471
13297,2003,34653,33168
13299,2003,15222,14435
13301,2003,2519,2269
13303,2003,8316,7815
13305,2003,11347,10754
13307,2003,1061,1006
13309,2003,2381,2234
13311,2003,11403,10968
13313,2003,44249,42400
13315,2003,3286,3074
13317,2003,4700,4345
13319,2003,4448,4204
13321,2003,10320,9812
15001,2003,76757,72980
15003,2003,424451,407549
15007,2003,30644,29350
15009,2003,71272,68445
16001,2003,177056,168453
16003,2003,1867,1635
16005,2003,39448,37355
16007,2003,2895,2730
16009,2003,3963,3524
16011,2003,20205,19252
16013,2003,12674,12117
16015,2003,3530,3333
16017,2003,18533,17087
16019,2003,45703,43994
16021,2003,4204,3822
16023,2003,1316,1231
16025,2003,564,534
16027,2003,73260,68544
16029,2003,3405,3172
16031,2003,9882,9272
16033,2003,538,507
16035,2003,3296,2900
16037,2003,2531,2369
16039,2003,10698,10016
16041,2003,5800,5546
16043,2003,5709,5414
16045,2003,7044,6593
16047,2003,7401,7090
16049,2003,6860,6238
16051,2003,9904,9518
16053,2003,9527,9077
16055,2003,61574,57403
16057,2003,16099,15342
16059,2003,3835,3541
16061,2003,1673,1598
16063,2003,2269,2138
16065,2003,13418,13006
16067,2003,9402,8683
16069,2003,19193,18143
16071,2003,1961,1882
16073,2003,4689,4553
16075,2003,10469,9534
16077,2003,3660,3401
16079,2003,5494,4802
16081,2003,4169,4016
16083,2003,35545,33937
16085,2003,4013,3678
16087,2003,4737,4358
17001,2003,35240,33362
17003,2003,3470,3101
17005,2003,8204,7699
17007,2003,22656,20847
17009,2003,3046,2914
17011,2003,18128,16831
17013,2003,2485,2307
17015,2003,8194,7535
17017,2003,7142,6733
17019,2003,98703,94298
17021,2003,16784,15655
17023,2003,8372,7778
17025,2003,6872,6384
17027,2003,18082,17052
17029,2003,26759,25211
17031,2003,2585535,2392771
17033,2003,9027,8368
17035,2003,5597,5218
17037,2003,51256,48330
17039,2003,8132,7602
17041,2003,10406,9859
17043,2003,512204,483622
17045,2003,9952,9353
17047,2003,3461,3289
17049,2003,17448,16421
17051,2003,9840,9075
17053,2003,7125,6755
17055,2003,17080,15579
17057,2003,17139,15802
17059,2003,2687,2452
17061,2003,6939,6522
17063,2003,21161,19458
17065,2003,3916,3640
17067,2003,10171,9458
17069,2003,1896,1730
17071,2003,3994,3703
17073,2003,26167,24602
17075,2003,15767,14822
17077,2003,30608,28958
17079,2003,5098,4752
17081,2003,19149,17960
17083,2003,10988,10347
17085,2003,12344,11657
17087,2003,4938,4600
17089,2003,238534,222593
17091,2003,51211,47472
17093,2003,37374,35219
17095,2003,25870,23866
17097,2003,341104,321483
17099,2003,54081,49889
17101,2003,8162,7668
17103,2003,17156,16086
17105,2003,18590,17516
17107,2003,13256,12364
17109,2003,16143,15200
17111,2003,158544,149079
17113,2003,85369,81892
17115,2003,51487,47547
17117,2003,23812,22242
17119,2003,131111,123036
17121,2003,18313,16626
17123,2003,6694,6311
17125,2003,7624,7004
17127,2003,7105,6659
17129,2003,6679,6361
17131,2003,8535,7932
17133,2003,16079,15335
17135,2003,13184,12037
17137,2003,17845,16805
17139,2003,7224,6824
17141,2003,25517,23758
17143,2003,87735,82075
17145,2003,10337,9522
17147,2003,8876,8433
17149,2003,8372,7867
17151,2003,1906,1749
17153,2003,2990,2707
17155,2003,3014,2793
17157,2003,15132,14210
17159,2003,7234,6728
17161,2003,74394,69932
17163,2003,117650,109343
17165,2003,11968,11056
17167,2003,101339,95863
17169,2003,4115,3884
17171,2003,2840,2664
17173,2003,11075,10371
17175,2003,2733,2524
17177,2003,24655,22910
17179,2003,64755,60985
17181,2003,8198,7553
17183,2003,37268,34280
17185,2003,6508,6114
17187,2003,9200,8617
17189,2003,8313,7876
17191,2003,7871,7377
17193,2003,7778,7340
17195,2003,28859,26813
17197,2003,305756,285399
17199,2003,30950,28837
17201,2003,139186,127977
17203,2003,18458,17598
18001,2003,16096,15404
18003,2003,179084,169628
18005,2003,35692,33990
18007,2003,4693,4438
18009,2003,6916,6406
18011,2003,26153,25100
18013,2003,8119,7710
18015,2003,10633,9987
18017,2003,20040,18788
18019,2003,52949,50345
18021,2003,13020,12268
18023,2003,16863,15977
18025,2003,5350,4984
18027,2003,14358,13772
18029,2003,25885,24550
18031,2003,12526,11954
18033,2003,22044,20795
18035,2003,59032,55339
18037,2003,22469,21657
18039,2003,96260,91732
18041,2003,11637,10708
18043,2003,37514,35776
18045,2003,8412,7933
18047,2003,11890,11205
18049,2003,10375,9740
18051,2003,17384,16577
18053,2003,34814,32207
18055,2003,16588,15542
18057,2003,121206,117220
18059,2003,32857,31511
18061,2003,19064,18128
18063,2003,65540,62833
18065,2003,23523,22121
18067,2003,40158,37413
18069,2003,20684,19565
18071,2003,21979,20935
18073,2003,15099,14245
18075,2003,10735,9938
18077,2003,16842,16036
18079,2003,13925,13038
18081,2003,67982,65252
18083,2003,19634,18767
18085,2003,39671,37937
18087,2003,16552,15812
18089,2003,225896,212063
18091,2003,53847,50198
18093,2003,22708,21100
18095,2003,64539,60677
18097,2003,464331,439470
18099,2003,22225,21020
18101,2003,5385,5116
18103,2003,17414,16142
18105,2003,65677,62901
18107,2003,19603,18764
18109,2003,36996,35221
18111,2003,7166,6783
18113,2003,23760,22293
18115,2003,3092,2941
18117,2003,9200,8474
18119,2003,11704,11052
18121,2003,8049,7586
18123,2003,9626,9102
18125,2003,6433,6090
18127,2003,79859,75808
18129,2003,14086,13474
18131,2003,6699,6322
18133,2003,17671,16693
18135,2003,13552,12621
18137,2003,14720,14045
18139,2003,9279,8824
18141,2003,132464,125425
18143,2003,11092,10375
18145,2003,23825,22683
18147,2003,10794,10234
18149,2003,10543,9777
18151,2003,17014,15916
18153,2003,9296,8664
18155,2003,5748,5494
18157,2003,77577,73934
18159,2003,8313,7863
18161,2003,3775,3582
18163,2003,92430,88057
18165,2003,8058,7531
18167,2003,50396,47383
18169,2003,17715,16712
18171,2003,4553,4329
18173,2003,30145,28866
18175,2003,14067,13260
18177,2003,34415,32141
18179,2003,14970,14259
18181,2003,12361,11445
18183,2003,17679,16687
19001,2003,4286,4110
19003,2003,2127,2019
19005,2003,8065,7615
19007,2003,6496,6143
19009,2003,3278,3146
19011,2003,14079,13406
19013,2003,70964,67697
19015,2003,15028,14498
19017,2003,13468,12942
19019,2003,10867,10372
19021,2003,10382,10005
19023,2003,8095,7686
19025,2003,5116,4899
19027,2003,12231,11882
19029,2003,7522,7139
19031,2003,10402,10007
19033,2003,25493,24400
19035,2003,6712,6429
19037,2003,6276,5891
19039,2003,4861,4467
19041,2003,9746,9337
19043,2003,9564,8975
19045,2003,26173,24743
19047,2003,8755,8416
19049,2003,26484,25602
19051,2003,4231,4023
19053,2003,4278,4029
19055,2003,9913,9415
19057,2003,21297,19870
19059,2003,9838,9378
19061,2003,48823,46709
19063,2003,5989,5668
19065,2003,10946,10385
19067,2003,8579,8147
19069,2003,5397,5151
19071,2003,4304,4159
19073,2003,4991,4796
19075,2003,6809,6548
19077,2003,6081,5833
19079,2003,8612,8237
19081,2003,6265,6035
19083,2003,9133,8660
19085,2003,8169,7787
19087,2003,10166,9488
19089,2003,5047,4824
19091,2003,5196,4976
19093,2003,3864,3714
19095,2003,8625,8301
19097,2003,11199,10514
19099,2003,19678,18666
19101,2003,8281,7824
19103,2003,72412,70184
19105,2003,10422,9876
19107,2003,6082,5803
19109,2003,8792,8400
19111,2003,17473,16122
19113,2003,112195,106753
19115,2003,6270,5978
19117,2003,4832,4576
19119,2003,6275,6051
19121,2003,7848,7494
19123,2003,11298,10747
19125,2003,16967,16186
19127,2003,20620,19517
19129,2003,8119,7808
19131,2003,5359,5159
19133,2003,4869,4616
19135,2003,3485,3286
19137,2003,5679,5394
19139,2003,22386,21426
19141,2003,7473,7183
19143,2003,3478,3346
19145,2003,7550,7187
19147,2003,5006,4812
19149,2003,13774,13251
19151,2003,3845,3625
19153,2003,222159,212939
19155,2003,48989,46665
19157,2003,10254,9772
19159,2003,2544,2425
19161,2003,5768,5532
19163,2003,85740,81639
19165,2003,6944,6687
19167,2003,17951,17406
19169,2003,46960,45620
19171,2003,9007,8281
19173,2003,3293,3145
19175,2003,6266,5910
19177,2003,3789,3572
19179,2003,19282,18201
19181,2003,24157,23272
19183,2003,12114,11659
19185,2003,3162,3017
19187,2003,19575,18646
19189,2003,6020,5793
19191,2003,12258,11733
19193,2003,54526,51986
19195,2003,4401,4219
19197,2003,6950,6630
20001,2003,7185,6837
20003,2003,4130,3904
20005,2003,8315,7858
20007,2003,2662,2565
20009,2003,14522,13882
20011,2003,8593,8185
20013,2003,5485,5236
20015,2003,30833,28935
20017,2003,1629,1560
20019,2003,1955,1854
20021,2003,10702,9953
20023,2003,1623,1575
20025,2003,1253,1212
20027,2003,4612,4411
20029,2003,5764,5556
20031,2003,4920,4629
20033,2003,1033,1003
20035,2003,18368,17143
20037,2003,19334,18258
20039,2003,1866,1807
20041,2003,10408,9930
20043,2003,4409,4092
20045,2003,61314,58936
20047,2003,1694,1632
20049,2003,1442,1355
20051,2003,16859,16333
20053,2003,3152,3020
20055,2003,18149,17475
20057,2003,16612,16042
20059,2003,13509,12756
20061,2003,11131,10452
20063,2003,1573,1528
20065,2003,1442,1395
20067,2003,3793,3656
20069,2003,3149,3056
20071,2003,787,758
20073,2003,3625,3414
20075,2003,1285,1246
20077,2003,3258,3119
20079,2003,17572,16672
20081,2003,2115,2054
20083,2003,987,948
20085,2003,7023,6593
20087,2003,10106,9590
20089,2003,2093,2032
20091,2003,277509,263333
20093,2003,2022,1944
20095,2003,4253,4027
20097,2003,1627,1575
20099,2003,10194,9522
20101,2003,1117,1073
20103,2003,32140,30168
20105,2003,1917,1820
20107,2003,4718,4401
20109,2003,1593,1542
20111,2003,19476,18611
20113,2003,16104,15501
20115,2003,6663,6359
20117,2003,5730,5520
20119,2003,2238,2168
20121,2003,15449,14659
20123,2003,3424,3290
20125,2003,16557,15455
20127,2003,3117,2986
20129,2003,1676,1625
20131,2003,5258,5084
20133,2003,8908,8480
20135,2003,1714,1662
20137,2003,2646,2541
20139,2003,9060,8533
20141,2003,2375,2283
20143,2003,3352,3204
20145,2003,3548,3412
20147,2003,3145,3039
20149,2003,9932,9525
20151,2003,5464,5282
20153,2003,1407,1356
20155,2003,32493,30814
20157,2003,2911,2773
20159,2003,5254,5031
20161,2003,32007,30879
20163,2003,2732,2582
20165,2003,1686,1614
20167,2003,3418,3273
20169,2003,29927,28561
20171,2003,2903,2819
20173,2003,240350,224059
20175,2003,10304,9915
20177,2003,93520,88640
20179,2003,1536,1494
20181,2003,3791,3673
20183,2003,2254,2175
20185,2003,2248,2159
20187,2003,1179,1145
20189,2003,2320,2240
20191,2003,12434,11478
20193,2003,4315,4185
20195,2003,1717,1659
20197,2003,3757,3601
20199,2003,964,938
20201,2003,3428,3299
20203,2003,1304,1259
20205,2003,5015,4750
20207,2003,1722,1611
20209,2003,74937,66813
21001,2003,8772,8258
21003,2003,8525,7945
21005,2003,10278,9803
21007,2003,4131,3809
21009,2003,19404,18397
21011,2003,5076,4678
21013,2003,9459,8642
21015,2003,53738,51136
21017,2003,9719,9161
21019,2003,22710,21133
21021,2003,13357,12225
21023,2003,4246,3987
21025,2003,5474,5003
21027,2003,8980,8359
21029,2003,33695,31806
21031,2003,6190,5593
21033,2003,6372,5994
21035,2003,16631,15369
21037,2003,45125,42883
21039,2003,2429,2236
21041,2003,5294,4936
21043,2003,13058,11901
21045,2003,7308,6817
21047,2003,26182,24445
21049,2003,16657,15714
21051,2003,7133,6418
21053,2003,4756,4318
21055,2003,4277,3984
21057,2003,3205,2971
21059,2003,46123,43355
21061,2003,5129,4768
21063,2003,2729,2504
21065,2003,6035,5589
21067,2003,145310,138669
21069,2003,6812,6412
21071,2003,14470,13297
21073,2003,24919,23783
21075,2003,3105,2760
21077,2003,3908,3686
21079,2003,7936,7482
21081,2003,12122,11402
21083,2003,16730,15496
21085,2003,11755,10677
21087,2003,5639,5282
21089,2003,16775,15624
21091,2003,4102,3816
21093,2003,44952,42458
21095,2003,10435,9421
21097,2003,9167,8641
21099,2003,7883,7394
21101,2003,22818,21569
21103,2003,7615,7214
21105,2003,2239,2042
21107,2003,21659,20234
21109,2003,4878,4505
21111,2003,347618,326521
21113,2003,20891,19921
21115,2003,9705,9049
21117,2003,81539,77636
21119,2003,6006,5617
21121,2003,11610,10728
21123,2003,6579,6243
21125,2003,24912,23256
21127,2003,5738,5235
21129,2003,2644,2408
21131,2003,3724,3366
21133,2003,8991,8084
21135,2003,5597,5161
21137,2003,10996,10143
21139,2003,4793,4464
21141,2003,12574,11789
21143,2003,3205,2937
21145,2003,30768,28817
21147,2003,5868,5303
21149,2003,4649,4299
21151,2003,39490,37433
21153,2003,4555,4018
21155,2003,9373,8846
21157,2003,14432,13346
21159,2003,3917,3596
21161,2003,8770,8258
21163,2003,11590,10863
21165,2003,2667,2423
21167,2003,10460,9814
21169,2003,4520,4278
21171,2003,5284,4907
21173,2003,11678,10920
21175,2003,5175,4682
21177,2003,13179,12121
21179,2003,19603,18416
21181,2003,3206,2993
21183,2003,11065,10230
21185,2003,24449,23373
21187,2003,5105,4853
21189,2003,1583,1448
21191,2003,7342,6889
21193,2003,10555,9617
21195,2003,24225,22327
21197,2003,5669,5158
21199,2003,26428,24628
21201,2003,1144,1077
21203,2003,7173,6773
21205,2003,12086,11440
21207,2003,7804,7226
21209,2003,19375,18335
21211,2003,18705,17744
21213,2003,8590,8110
21215,2003,7352,7018
21217,2003,12125,11431
21219,2003,5941,5678
21221,2003,6079,5721
21223,2003,4166,3933
21225,2003,7549,7080
21227,2003,51487,48690
21229,2003,5433,5123
21231,2003,8873,8283
21233,2003,6682,6241
21235,2003,13991,12965
21237,2003,2367,2139
21239,2003,12980,12461
22001,2003,23938,22307
22003,2003,8979,8195
22005,2003,40892,38109
22007,2003,10597,9881
22009,2003,15788,14432
22011,2003,14215,13173
22013,2003,6001,5471
22015,2003,47314,44298
22017,2003,111245,103290
22019,2003,85859,80333
22021,2003,4399,3965
22023,2003,4325,4086
22025,2003,4123,3721
22027,2003,6790,6276
22029,2003,7278,6444
22031,2003,10744,9820
22033,2003,200693,188806
22035,2003,3109,2697
22037,2003,7963,7366
22039,2003,11828,10869
22041,2003,8012,7217
22043,2003,7999,7368
22045,2003,30739,28754
22047,2003,12215,11087
22049,2003,6531,5964
22051,2003,222833,211306
22053,2003,13498,12708
22055,2003,97675,92904
22057,2003,43556,41434
22059,2003,5864,5345
22061,2003,18241,16975
22063,2003,48057,44765
22065,2003,4969,4424
22067,2003,12635,11354
22069,2003,16643,15379
22071,2003,197740,185357
22073,2003,71690,67389
22075,2003,11092,10428
22077,2003,9388,8670
22079,2003,55951,52323
22081,2003,3648,3297
22083,2003,8720,7957
22085,2003,9348,8657
22087,2003,30655,28767
22089,2003,23553,22225
22091,2003,3875,3605
22093,2003,8807,7927
22095,2003,20064,18662
22097,2003,33588,31023
22099,2003,21536,20228
22101,2003,22167,20509
22103,2003,100593,95728
22105,2003,46732,43371
22107,2003,2403,2181
22109,2003,48476,46055
22111,2003,10535,9756
22113,2003,23024,21478
22115,2003,18600,17373
22117,2003,16550,15244
22119,2003,18384,16834
22121,2003,10007,9296
22123,2003,4746,4104
22125,2003,4701,4334
22127,2003,6205,5674
23001,2003,56145,53348
23003,2003,34421,32324
23005,2003,151456,146156
23007,2003,14276,13440
23009,2003,29246,27783
23011,2003,60881,57797
23013,2003,21230,20336
23015,2003,17788,17045
23017,2003,27643,26037
23019,2003,76852,72290
23021,2003,7461,6875
23023,2003,18282,17570
23025,2003,24586,22681
23027,2003,19698,18600
23029,2003,15364,14035
23031,2003,108219,103259
24001,2003,34654,32589
24003,2003,271014,260711
24005,2003,413908,394519
24009,2003,44406,42865
24011,2003,15611,14808
24013,2003,89032,85819
24015,2003,47811,45366
24017,2003,69873,67475
24019,2003,16322,15204
24021,2003,116690,112660
24023,2003,15569,14759
24025,2003,125175,119790
24027,2003,150740,145719
24029,2003,10256,9750
24031,2003,498402,481984
24033,2003,441104,420528
24035,2003,24229,23313
24037,2003,48588,46911
24039,2003,10983,10265
24041,2003,18588,17788
24043,2003,67267,63960
24045,2003,48567,46248
24047,2003,27803,25995
24510,2003,275629,255498
25001,2003,122422,116079
25003,2003,73000,69344
25005,2003,287664,268965
25007,2003,11132,10668
25009,2003,380797,356823
25011,2003,40280,38471
25013,2003,225822,211254
25015,2003,88172,84495
25017,2003,821249,778252
25019,2003,7732,7540
25021,2003,358047,339996
25023,2003,257470,243296
25025,2003,345791,323479
25027,2003,402837,378322
26001,2003,4187,3683
26003,2003,4419,4071
26005,2003,52965,49458
26007,2003,15174,13780
26009,2003,11649,10652
26011,2003,7649,6898
26013,2003,3885,3498
26015,2003,29633,27849
26017,2003,55391,51191
26019,2003,8742,8044
26021,2003,78117,72352
26023,2003,22925,21340
26025,2003,71176,66083
26027,2003,25918,24594
26029,2003,13745,12618
26031,2003,12715,11422
26033,2003,17251,15721
26035,2003,12962,11761
26037,2003,36222,34505
26039,2003,6659,6145
26041,2003,19963,18280
26043,2003,14107,13146
26045,2003,57844,55014
26047,2003,19005,17539
26049,2003,208776,191377
26051,2003,11141,10081
26053,2003,7854,7184
26055,2003,46486,43580
26057,2003,19602,18186
26059,2003,22879,21127
26061,2003,17013,15811
26063,2003,17124,15499
26065,2003,151665,143052
26067,2003,29418,27317
26069,2003,10564,9480
26071,2003,5816,5383
26073,2003,34960,33152
26075,2003,77256,71054
26077,2003,129785,122658
26079,2003,8642,7932
26081,2003,312867,289940
26083,2003,1048,939
26085,2003,4488,4037
26087,2003,45545,41827
26089,2003,11313,10672
26091,2003,50072,46417
26093,2003,92225,87545
26095,2003,2884,2660
26097,2003,6534,5912
26099,2003,425040,396080
26101,2003,11846,10798
26103,2003,34032,31774
26105,2003,15273,13559
26107,2003,19750,18403
26109,2003,13269,12445
26111,2003,41210,38581
26113,2003,6617,6088
26115,2003,76923,72219
26117,2003,29232,26889
26119,2003,4276,3768
26121,2003,87933,80001
26123,2003,22719,20715
26125,2003,644959,608748
26127,2003,13485,12207
26129,2003,9639,8746
26131,2003,3503,3225
26133,2003,10814,9938
26135,2003,3785,3350
26137,2003,12263,11250
26139,2003,131705,123836
26141,2003,6524,5786
26143,2003,10651,9726
26145,2003,99280,90388
26147,2003,86110,78823
26149,2003,30474,28255
26151,2003,21530,19452
26153,2003,3901,3472
